Zone_ID,Hour_of_Day,Day_of_Week,Weather_Condition,Package_Type,Package_Weight_Kg,Is_Express,Is_Medical,Package_Volume_Demand,Traffic_Delay_Minutes
Zone_5,6,4,Overcast,Standard,16.53,0,0,39,17.3
Zone_4,13,1,Clear,Medical,22.01,0,1,58,8.2
Zone_10,16,4,Clear,Standard,19.0,0,0,83,18.8
Zone_5,16,0,Clear,Standard,0.53,0,0,49,10.5
Zone_8,9,0,Clear,Standard,22.98,0,0,57,45.3
Zone_9,2,3,Rainy,Express,23.25,1,0,56,18.1
Zone_2,16,0,Foggy,Express,2.96,1,0,43,40.8
Zone_6,12,5,Rainy,Standard,6.74,0,0,55,25.8
Zone_3,15,3,Overcast,Standard,16.92,0,0,58,13.8
Zone_2,2,4,Clear,Express,12.46,1,0,27,12.7
Zone_1,14,2,Overcast,Standard,9.09,0,0,54,12.2
Zone_4,6,0,Clear,Express,12.78,1,0,22,11.1
Zone_8,12,6,Rainy,Express,11.38,1,0,61,29.1
Zone_3,6,3,Clear,Standard,22.66,0,0,38,8.1
Zone_5,10,2,Clear,Express,7.74,1,0,61,31.6
Zone_10,13,2,Clear,Standard,19.33,0,0,77,17.4
Zone_5,10,4,Clear,Express,19.94,1,0,67,26.9
Zone_5,18,1,Clear,Standard,0.68,0,0,68,34.6
Zone_9,6,6,Clear,Standard,2.13,0,0,37,11.4
Zone_8,21,2,Overcast,Standard,7.34,0,0,50,11.4
Zone_8,1,4,Clear,Standard,17.81,0,0,47,8.5
Zone_1,21,1,Foggy,Standard,3.69,0,0,24,33.5
Zone_1,2,5,Clear,Standard,8.67,0,0,14,12.5
Zone_2,1,2,Clear,Express,17.65,1,0,26,18.1
Zone_8,20,4,Clear,Standard,17.04,0,0,47,35.9
Zone_10,4,4,Clear,Standard,15.66,0,0,50,15.8
Zone_1,17,3,Rainy,Express,2.96,1,0,48,42.4
Zone_4,15,4,Foggy,Medical,9.68,0,1,64,32.0
Zone_9,2,2,Clear,Standard,18.85,0,0,47,13.9
Zone_2,23,2,Clear,Standard,13.1,0,0,32,11.5
Zone_3,14,0,Clear,Medical,4.21,0,1,45,7.7
Zone_6,20,2,Rainy,Standard,16.25,0,0,43,45.8
Zone_10,23,1,Clear,Standard,13.92,0,0,58,20.1
Zone_3,19,0,Rainy,Standard,3.5,0,0,24,42.9
Zone_4,19,4,Clear,Standard,16.86,0,0,41,32.9
Zone_9,12,0,Clear,Standard,14.56,0,0,60,16.8
Zone_9,5,1,Overcast,Standard,5.33,0,0,51,18.4
Zone_10,15,0,Clear,Medical,12.97,0,1,69,24.6
Zone_5,10,1,Clear,Standard,4.3,0,0,69,31.1
Zone_7,13,4,Clear,Standard,6.01,0,0,73,15.8
Zone_9,14,0,Clear,Standard,7.18,0,0,67,11.6
Zone_8,20,6,Clear,Standard,10.7,0,0,38,48.9
Zone_7,4,2,Clear,Standard,8.06,0,0,45,15.4
Zone_8,5,2,Rainy,Medical,17.77,0,1,52,27.2
Zone_5,14,1,Clear,Express,8.13,1,0,63,17.1
Zone_5,18,1,Rainy,Medical,9.75,0,1,67,51.8
Zone_5,10,1,Clear,Standard,0.54,0,0,67,25.5
Zone_1,19,5,Clear,Standard,8.16,0,0,10,29.0
Zone_6,5,4,Clear,Standard,16.86,0,0,41,11.4
Zone_5,10,5,Rainy,Standard,7.42,0,0,51,41.2
Zone_8,7,1,Clear,Standard,3.09,0,0,50,10.8
Zone_8,22,2,Rainy,Medical,12.1,0,1,50,22.9
Zone_2,11,6,Foggy,Standard,15.57,0,0,43,59.4
Zone_6,16,6,Clear,Standard,1.05,0,0,58,9.1
Zone_10,0,2,Clear,Standard,8.6,0,0,51,16.5
Zone_10,9,1,Clear,Standard,19.37,0,0,84,37.0
Zone_6,13,3,Clear,Express,19.87,1,0,69,13.0
Zone_3,6,5,Clear,Standard,10.04,0,0,23,9.7
Zone_1,17,1,Overcast,Standard,2.73,0,0,48,44.9
Zone_7,8,6,Clear,Standard,22.15,0,0,28,28.8
Zone_10,15,3,Clear,Standard,22.78,0,0,78,26.1
Zone_5,9,0,Overcast,Standard,22.72,0,0,51,36.0
Zone_10,11,0,Clear,Standard,13.63,0,0,68,36.2
Zone_5,8,2,Clear,Standard,13.61,0,0,39,43.4
Zone_8,13,0,Overcast,Express,9.11,1,0,56,17.9
Zone_5,1,6,Rainy,Express,14.6,1,0,25,33.0
Zone_5,9,0,Clear,Express,9.77,1,0,54,35.4
Zone_1,21,6,Clear,Standard,11.17,0,0,17,9.8
Zone_2,20,6,Clear,Express,0.18,1,0,20,38.8
Zone_5,9,0,Clear,Standard,7.33,0,0,48,40.1
Zone_7,1,4,Rainy,Express,4.49,1,0,42,29.3
Zone_3,5,4,Clear,Express,15.59,1,0,37,7.8
Zone_1,10,5,Overcast,Standard,20.77,0,0,38,28.9
Zone_2,8,1,Clear,Standard,3.22,0,0,31,46.3
Zone_3,2,3,Overcast,Standard,7.19,0,0,31,16.1
Zone_9,18,2,Clear,Express,23.49,1,0,74,41.6
Zone_8,10,5,Rainy,Standard,1.14,0,0,58,47.9
Zone_4,3,5,Overcast,Standard,20.62,0,0,21,9.8
Zone_8,14,4,Rainy,Medical,21.35,0,1,74,19.1
Zone_9,11,4,Clear,Standard,8.28,0,0,74,25.3
Zone_3,3,5,Clear,Medical,16.38,0,1,16,4.1
Zone_6,14,2,Clear,Standard,3.03,0,0,70,6.7
Zone_8,16,5,Clear,Standard,15.43,0,0,62,12.7
Zone_10,17,4,Rainy,Standard,5.7,0,0,84,38.6
Zone_7,21,2,Foggy,Medical,24.08,0,1,41,44.3
Zone_9,4,6,Overcast,Standard,2.75,0,0,42,22.2
Zone_7,9,1,Clear,Express,11.94,1,0,68,26.0
Zone_1,19,1,Clear,Medical,18.36,0,1,30,34.5
Zone_9,8,5,Overcast,Standard,14.74,0,0,37,44.3
Zone_5,17,0,Rainy,Standard,1.27,0,0,50,39.6
Zone_6,11,6,Clear,Medical,21.47,0,1,51,30.2
Zone_2,7,2,Clear,Standard,20.65,0,0,31,11.8
Zone_2,10,2,Clear,Standard,10.3,0,0,55,32.3
Zone_4,3,1,Rainy,Standard,19.2,0,0,33,23.9
Zone_4,8,4,Overcast,Standard,7.33,0,0,33,33.4
Zone_5,3,2,Rainy,Standard,7.77,0,0,42,28.4
Zone_7,17,5,Clear,Standard,23.71,0,0,61,38.3
Zone_1,13,2,Rainy,Standard,6.48,0,0,57,19.5
Zone_10,13,4,Clear,Standard,15.11,0,0,77,20.6
Zone_4,21,1,Clear,Standard,7.37,0,0,38,5.4
Zone_9,22,2,Clear,Express,0.43,1,0,56,12.5
Zone_8,0,2,Clear,Standard,9.22,0,0,49,13.4
Zone_3,8,4,Clear,Standard,2.0,0,0,38,33.9
Zone_6,5,0,Overcast,Standard,11.89,0,0,28,11.9
Zone_9,17,4,Clear,Standard,2.25,0,0,81,43.9
Zone_8,10,5,Overcast,Standard,10.75,0,0,58,42.4
Zone_7,6,4,Rainy,Standard,15.5,0,0,41,28.2
Zone_7,23,0,Clear,Standard,20.31,0,0,31,15.0
Zone_1,7,2,Clear,Standard,19.38,0,0,32,10.4
Zone_5,20,0,Foggy,Standard,11.99,0,0,31,57.0
Zone_7,22,3,Clear,Express,23.93,1,0,50,17.6
Zone_2,22,6,Clear,Standard,6.4,0,0,13,7.1
Zone_6,2,0,Rainy,Express,7.78,1,0,27,13.4
Zone_2,10,1,Clear,Standard,19.23,0,0,55,30.3
Zone_3,10,2,Rainy,Standard,1.99,0,0,62,38.6
Zone_1,1,3,Clear,Standard,10.0,0,0,30,10.9
Zone_3,14,3,Clear,Standard,14.2,0,0,62,11.7
Zone_7,14,0,Overcast,Standard,23.04,0,0,60,15.0
Zone_5,4,6,Foggy,Standard,17.12,0,0,25,36.5
Zone_4,19,6,Clear,Standard,1.8,0,0,27,31.6
Zone_8,7,3,Rainy,Standard,16.21,0,0,51,22.7
Zone_8,15,5,Clear,Standard,20.9,0,0,65,13.5
Zone_1,11,2,Clear,Standard,4.25,0,0,55,31.6
Zone_9,13,2,Clear,Standard,16.38,0,0,77,12.1
Zone_9,20,4,Clear,Medical,17.41,0,1,56,29.3
Zone_2,12,4,Clear,Medical,9.61,0,1,55,14.6
Zone_2,8,5,Clear,Standard,21.4,0,0,20,37.7
Zone_8,6,1,Clear,Express,6.87,1,0,45,11.3
Zone_6,16,5,Clear,Standard,0.23,0,0,56,9.3
Zone_3,1,0,Rainy,Standard,24.0,0,0,24,14.5
Zone_2,7,3,Foggy,Standard,15.09,0,0,32,39.6
Zone_5,12,6,Clear,Standard,16.8,0,0,48,17.8
Zone_8,7,4,Overcast,Medical,20.76,0,1,52,10.1
Zone_6,17,2,Overcast,Standard,6.65,0,0,70,43.4
Zone_3,12,5,Overcast,Standard,13.51,0,0,44,11.6
Zone_9,22,6,Overcast,Standard,21.4,0,0,42,13.5
Zone_8,7,3,Clear,Standard,22.12,0,0,48,13.2
Zone_10,15,0,Clear,Standard,18.88,0,0,71,14.5
Zone_6,19,3,Clear,Medical,10.2,0,1,45,20.5
Zone_1,2,3,Clear,Standard,17.61,0,0,23,7.1
Zone_2,14,1,Clear,Standard,14.19,0,0,53,16.4
Zone_4,9,0,Clear,Standard,15.19,0,0,53,36.6
Zone_2,17,3,Clear,Standard,18.49,0,0,54,34.4
Zone_3,18,2,Clear,Standard,16.66,0,0,61,33.5
Zone_8,23,2,Clear,Express,6.53,1,0,48,8.0
Zone_9,1,1,Clear,Express,10.78,1,0,50,12.6
Zone_6,20,4,Clear,Standard,23.31,0,0,42,24.4
Zone_4,9,0,Clear,Standard,13.27,0,0,51,29.5
Zone_2,15,3,Rainy,Standard,21.98,0,0,60,19.3
Zone_7,7,1,Clear,Express,3.73,1,0,48,15.9
Zone_10,6,6,Rainy,Medical,4.95,0,1,38,33.1
Zone_7,3,2,Rainy,Standard,9.26,0,0,42,30.3
Zone_10,8,5,Clear,Medical,8.88,0,1,43,30.7
Zone_9,1,3,Clear,Standard,23.12,0,0,55,24.1
Zone_5,15,2,Clear,Express,22.9,1,0,60,18.1
Zone_10,6,5,Clear,Express,14.44,1,0,40,20.7
Zone_4,22,3,Clear,Medical,5.04,0,1,37,5.0
Zone_10,14,0,Clear,Standard,23.75,0,0,67,11.8
Zone_6,22,2,Clear,Standard,19.06,0,0,45,8.2
Zone_2,22,1,Clear,Express,21.02,1,0,32,10.5
Zone_2,4,1,Overcast,Standard,1.1,0,0,33,19.0
Zone_9,0,6,Clear,Express,7.15,1,0,41,8.4
Zone_7,19,1,Clear,Standard,2.57,0,0,48,40.2
Zone_7,4,5,Clear,Standard,1.29,0,0,36,21.6
Zone_5,12,1,Clear,Standard,0.87,0,0,64,18.0
Zone_7,19,4,Foggy,Medical,21.51,0,1,46,62.2
Zone_9,12,5,Clear,Express,17.87,1,0,60,14.8
Zone_10,22,3,Clear,Standard,20.81,0,0,55,22.6
Zone_5,17,5,Clear,Express,20.9,1,0,50,38.3
Zone_9,1,3,Clear,Express,1.92,1,0,50,20.3
Zone_1,17,3,Rainy,Medical,11.96,0,1,51,50.8
Zone_3,9,4,Clear,Express,7.39,1,0,61,35.9
Zone_7,2,6,Overcast,Express,23.9,1,0,28,19.6
Zone_4,20,5,Clear,Express,23.45,1,0,27,26.0
Zone_2,9,1,Clear,Express,15.58,1,0,56,44.0
Zone_3,8,0,Clear,Standard,24.89,0,0,22,22.4
Zone_7,2,1,Clear,Express,12.1,1,0,45,12.3
Zone_8,21,4,Clear,Express,5.15,1,0,49,8.8
Zone_9,5,0,Overcast,Standard,21.79,0,0,38,20.2
Zone_6,10,4,Clear,Express,21.8,1,0,66,21.6
Zone_10,5,2,Clear,Express,16.75,1,0,58,20.0
Zone_9,4,6,Clear,Express,1.01,1,0,40,14.4
Zone_4,13,3,Clear,Standard,9.87,0,0,59,5.8
Zone_5,1,3,Clear,Express,23.12,1,0,35,17.4
Zone_1,0,4,Clear,Express,7.42,1,0,23,15.1
Zone_9,4,0,Clear,Standard,22.51,0,0,34,15.2
Zone_9,7,2,Clear,Standard,0.32,0,0,55,19.7
Zone_9,9,2,Rainy,Standard,10.57,0,0,73,53.4
Zone_3,20,1,Clear,Standard,6.32,0,0,30,24.4
Zone_10,18,1,Clear,Standard,11.29,0,0,82,32.5
Zone_10,2,0,Rainy,Standard,2.18,0,0,43,22.1
Zone_10,17,6,Overcast,Standard,6.89,0,0,68,35.3
Zone_8,6,6,Clear,Standard,10.92,0,0,35,15.2
Zone_3,12,1,Rainy,Express,1.22,1,0,59,23.5
Zone_6,13,3,Foggy,Standard,18.56,0,0,64,32.4
Zone_5,17,4,Rainy,Standard,8.87,0,0,63,41.4
Zone_8,21,3,Foggy,Standard,15.91,0,0,50,36.6
Zone_3,11,6,Rainy,Standard,5.97,0,0,45,41.4
Zone_1,7,2,Clear,Standard,0.25,0,0,26,9.2
Zone_9,23,2,Clear,Medical,6.28,0,1,50,9.7
Zone_10,17,4,Clear,Standard,24.53,0,0,82,41.2
Zone_9,5,0,Clear,Standard,1.0,0,0,35,11.6
Zone_3,11,2,Rainy,Standard,21.29,0,0,58,33.7
Zone_2,2,0,Overcast,Standard,6.06,0,0,20,13.8
Zone_4,2,3,Rainy,Standard,6.17,0,0,39,15.1
Zone_8,15,5,Clear,Standard,20.54,0,0,61,14.9
Zone_6,16,5,Overcast,Standard,14.86,0,0,54,13.0
Zone_10,15,1,Clear,Standard,2.87,0,0,81,17.5
Zone_1,12,4,Clear,Standard,0.31,0,0,48,11.7
Zone_8,12,1,Clear,Standard,0.38,0,0,71,7.9
Zone_5,23,6,Clear,Standard,11.89,0,0,28,15.8
Zone_6,11,6,Clear,Standard,13.65,0,0,50,23.1
Zone_5,1,0,Rainy,Medical,22.6,0,1,30,30.7
Zone_10,13,5,Overcast,Standard,12.81,0,0,69,18.7
Zone_5,9,0,Clear,Standard,14.63,0,0,53,32.4
Zone_3,18,3,Clear,Standard,24.22,0,0,57,39.1
Zone_4,22,3,Overcast,Standard,3.25,0,0,32,13.3
Zone_5,21,0,Rainy,Medical,8.11,0,1,29,27.1
Zone_2,23,3,Clear,Standard,0.72,0,0,33,19.4
Zone_6,4,4,Rainy,Standard,12.4,0,0,43,17.0
Zone_2,15,2,Clear,Standard,23.86,0,0,54,10.0
Zone_4,4,4,Clear,Standard,1.67,0,0,33,6.4
Zone_1,1,6,Overcast,Standard,19.76,0,0,16,14.2
Zone_4,5,0,Clear,Standard,8.74,0,0,21,10.0
Zone_7,11,5,Clear,Standard,20.79,0,0,59,33.7
Zone_8,12,2,Clear,Standard,7.33,0,0,76,7.1
Zone_2,12,0,Rainy,Standard,22.58,0,0,43,24.5
Zone_3,20,5,Clear,Express,20.65,1,0,20,18.2
Zone_1,13,4,Rainy,Standard,1.51,0,0,48,24.6
Zone_7,18,5,Clear,Standard,4.64,0,0,58,36.8
Zone_4,14,6,Clear,Express,10.62,1,0,52,5.4
Zone_10,20,6,Clear,Standard,7.7,0,0,41,42.4
Zone_8,2,0,Clear,Standard,4.75,0,0,37,15.5
Zone_5,8,3,Clear,Standard,24.2,0,0,41,36.1
Zone_9,9,0,Clear,Standard,16.55,0,0,61,28.4
Zone_6,6,4,Clear,Medical,12.11,0,1,46,4.5
Zone_10,13,5,Clear,Standard,13.91,0,0,71,15.1
Zone_2,16,3,Clear,Standard,14.39,0,0,57,17.5
Zone_1,13,2,Clear,Standard,2.17,0,0,55,8.8
Zone_1,9,4,Clear,Standard,24.11,0,0,56,36.5
Zone_9,4,1,Clear,Standard,24.15,0,0,51,15.5
Zone_1,17,1,Overcast,Standard,17.78,0,0,57,29.1
Zone_3,16,6,Clear,Standard,23.61,0,0,46,11.0
Zone_2,17,6,Clear,Standard,15.98,0,0,43,40.6
Zone_4,3,4,Clear,Express,15.78,1,0,38,14.1
Zone_1,19,6,Clear,Standard,10.42,0,0,18,25.1
Zone_1,0,4,Clear,Standard,18.66,0,0,31,14.9
Zone_4,12,6,Clear,Standard,20.61,0,0,51,10.2
Zone_4,23,1,Overcast,Standard,18.9,0,0,41,14.6
Zone_7,9,6,Rainy,Standard,6.69,0,0,61,43.6
Zone_8,14,1,Rainy,Standard,23.18,0,0,73,31.6
Zone_8,23,5,Clear,Standard,4.63,0,0,34,4.0
Zone_8,23,1,Clear,Standard,0.32,0,0,46,17.0
Zone_9,4,4,Clear,Standard,9.76,0,0,49,11.0
Zone_1,17,5,Overcast,Standard,21.11,0,0,35,41.0
Zone_9,3,3,Overcast,Standard,23.89,0,0,56,14.6
Zone_10,0,0,Clear,Standard,2.01,0,0,45,14.8
Zone_8,9,5,Clear,Standard,4.97,0,0,64,41.1
Zone_1,16,5,Overcast,Medical,6.25,0,1,35,20.3
Zone_7,2,0,Clear,Standard,8.6,0,0,33,17.8
Zone_9,3,6,Clear,Standard,16.32,0,0,38,7.4
Zone_4,11,3,Rainy,Express,3.2,1,0,61,52.5
Zone_9,10,0,Clear,Medical,19.03,0,1,63,38.2
Zone_1,2,5,Rainy,Standard,9.57,0,0,17,26.6
Zone_9,10,3,Clear,Standard,0.1,0,0,74,45.4
Zone_6,2,3,Clear,Medical,13.44,0,1,44,1.4
Zone_4,23,0,Clear,Standard,3.09,0,0,22,13.3
Zone_5,3,0,Clear,Standard,17.13,0,0,24,12.4
Zone_7,2,6,Clear,Medical,23.65,0,1,29,13.7
Zone_10,11,0,Clear,Express,16.69,1,0,63,43.7
Zone_4,11,2,Clear,Standard,19.87,0,0,63,21.1
Zone_8,16,0,Clear,Standard,16.9,0,0,64,9.5
Zone_3,23,4,Rainy,Standard,21.41,0,0,31,19.8
Zone_2,20,6,Clear,Standard,1.73,0,0,14,31.8
Zone_1,7,6,Clear,Express,2.13,1,0,15,14.9
Zone_6,9,4,Rainy,Medical,1.64,0,1,69,45.6
Zone_2,15,2,Clear,Standard,0.5,0,0,53,13.7
Zone_8,18,4,Clear,Standard,3.13,0,0,73,33.2
Zone_10,14,0,Overcast,Standard,8.51,0,0,67,24.1
Zone_4,21,2,Clear,Express,15.48,1,0,35,15.8
Zone_9,10,5,Foggy,Medical,5.47,0,1,66,65.4
Zone_4,6,1,Overcast,Standard,19.29,0,0,41,19.1
Zone_4,23,5,Rainy,Standard,10.45,0,0,22,18.1
Zone_8,6,1,Overcast,Express,4.04,1,0,48,16.7
Zone_8,22,3,Overcast,Standard,8.09,0,0,49,20.6
Zone_5,17,6,Clear,Medical,22.37,0,1,50,44.3
Zone_3,18,0,Clear,Standard,11.98,0,0,41,32.9
Zone_2,15,3,Foggy,Standard,4.07,0,0,51,43.0
Zone_9,21,1,Overcast,Standard,13.52,0,0,52,12.3
Zone_9,2,4,Overcast,Standard,14.51,0,0,54,16.3
Zone_5,5,2,Clear,Standard,3.17,0,0,44,16.6
Zone_8,0,6,Rainy,Standard,21.87,0,0,40,30.2
Zone_7,0,1,Overcast,Medical,12.8,0,1,47,20.7
Zone_3,14,3,Clear,Standard,16.58,0,0,61,6.1
Zone_5,19,4,Overcast,Standard,23.88,0,0,43,30.0
Zone_9,10,2,Clear,Standard,14.72,0,0,79,40.4
Zone_4,9,5,Clear,Standard,19.1,0,0,45,34.9
Zone_3,23,4,Clear,Medical,3.33,0,1,37,9.9
Zone_7,2,1,Clear,Standard,2.8,0,0,47,22.6
Zone_8,3,4,Rainy,Standard,2.82,0,0,46,21.0
Zone_5,11,4,Clear,Standard,7.22,0,0,60,30.8
Zone_8,5,3,Foggy,Standard,24.96,0,0,51,39.7
Zone_5,19,4,Overcast,Standard,9.46,0,0,41,45.4
Zone_9,18,2,Clear,Standard,16.46,0,0,75,25.1
Zone_7,15,1,Clear,Standard,5.09,0,0,74,19.8
Zone_5,22,0,Clear,Standard,10.85,0,0,29,22.2
Zone_9,9,4,Clear,Express,4.65,1,0,75,29.0
Zone_5,5,5,Rainy,Express,4.16,1,0,27,25.2
Zone_8,19,6,Clear,Standard,11.77,0,0,40,41.7
Zone_4,4,1,Rainy,Medical,12.07,0,1,39,17.9
Zone_9,9,4,Clear,Medical,20.32,0,1,78,39.4
Zone_6,11,4,Clear,Standard,8.12,0,0,67,20.7
Zone_6,17,5,Clear,Standard,24.39,0,0,51,35.9
Zone_3,2,3,Overcast,Standard,17.83,0,0,37,10.5
Zone_3,4,1,Clear,Medical,6.29,0,1,36,1.7
Zone_4,2,2,Clear,Express,3.95,1,0,38,9.2
Zone_1,2,0,Clear,Standard,13.61,0,0,13,15.3
Zone_6,8,4,Clear,Express,14.7,1,0,44,27.7
Zone_1,3,1,Clear,Express,11.14,1,0,26,13.2
Zone_4,19,1,Clear,Standard,8.31,0,0,39,31.6
Zone_7,16,4,Overcast,Standard,21.75,0,0,66,20.0
Zone_6,6,0,Foggy,Standard,14.78,0,0,27,31.4
Zone_8,12,6,Clear,Standard,18.82,0,0,59,16.6
Zone_4,23,4,Overcast,Standard,6.49,0,0,38,9.4
Zone_9,11,0,Clear,Standard,18.72,0,0,66,29.0
Zone_10,17,1,Clear,Standard,3.59,0,0,82,40.8
Zone_8,21,6,Clear,Standard,9.78,0,0,34,16.6
Zone_5,14,4,Clear,Express,20.95,1,0,63,13.5
Zone_6,4,1,Clear,Standard,21.51,0,0,47,7.8
Zone_5,23,4,Rainy,Standard,5.07,0,0,37,32.1
Zone_6,0,4,Clear,Standard,18.88,0,0,40,7.1
Zone_1,8,2,Clear,Standard,2.51,0,0,28,25.5
Zone_4,8,3,Clear,Standard,18.19,0,0,38,23.8
Zone_9,12,4,Clear,Standard,14.73,0,0,78,12.8
Zone_4,10,5,Overcast,Express,18.34,1,0,46,21.4
Zone_2,22,4,Clear,Standard,8.15,0,0,32,6.0
Zone_6,23,1,Rainy,Standard,1.66,0,0,40,19.0
Zone_2,8,0,Overcast,Standard,20.23,0,0,22,45.6
Zone_3,4,1,Foggy,Standard,20.09,0,0,38,36.9
Zone_7,13,5,Clear,Express,5.43,1,0,57,17.2
Zone_4,15,3,Clear,Standard,24.81,0,0,65,11.3
Zone_1,1,4,Clear,Standard,16.9,0,0,26,15.8
Zone_9,14,1,Clear,Express,5.1,1,0,72,19.6
Zone_6,16,5,Clear,Standard,19.74,0,0,51,8.1
Zone_9,4,0,Clear,Express,0.75,1,0,41,11.8
Zone_3,23,3,Clear,Standard,22.04,0,0,33,7.9
Zone_5,9,3,Clear,Standard,11.43,0,0,60,40.1
Zone_9,14,4,Clear,Standard,5.45,0,0,80,19.0
Zone_6,19,3,Clear,Standard,21.72,0,0,43,35.3
Zone_2,3,0,Clear,Standard,18.5,0,0,16,15.3
Zone_1,3,6,Clear,Standard,12.36,0,0,14,8.2
Zone_9,23,1,Clear,Standard,21.29,0,0,52,13.8
Zone_1,6,3,Clear,Standard,16.38,0,0,32,11.2
Zone_5,0,5,Clear,Standard,12.25,0,0,26,21.7
Zone_1,21,2,Clear,Standard,3.55,0,0,23,13.7
Zone_5,19,6,Overcast,Standard,13.22,0,0,26,36.8
Zone_5,1,1,Overcast,Standard,1.67,0,0,42,23.6
Zone_7,18,0,Foggy,Standard,9.13,0,0,55,59.0
Zone_7,3,6,Clear,Standard,24.22,0,0,35,8.7
Zone_10,22,6,Clear,Standard,16.7,0,0,42,25.1
Zone_1,0,0,Rainy,Express,15.54,1,0,10,24.9
Zone_9,0,4,Clear,Express,1.42,1,0,53,13.9
Zone_1,2,5,Rainy,Standard,0.58,0,0,12,21.4
Zone_5,17,3,Clear,Express,1.95,1,0,64,44.6
Zone_7,2,4,Clear,Standard,19.51,0,0,50,9.9
Zone_8,2,3,Clear,Express,9.21,1,0,44,16.5
Zone_2,12,6,Rainy,Standard,22.76,0,0,47,23.9
Zone_1,0,5,Clear,Standard,11.58,0,0,19,18.7
Zone_4,12,5,Clear,Standard,14.52,0,0,53,4.5
Zone_4,21,1,Rainy,Standard,20.47,0,0,35,14.0
Zone_10,23,4,Foggy,Express,2.32,1,0,55,47.1
Zone_6,4,4,Clear,Express,14.73,1,0,41,9.9
Zone_1,16,4,Overcast,Standard,13.23,0,0,52,11.6
Zone_1,10,4,Foggy,Medical,3.42,0,1,48,55.1
Zone_3,9,2,Clear,Standard,18.37,0,0,61,35.4
Zone_5,22,2,Clear,Standard,11.21,0,0,37,13.9
Zone_6,14,5,Overcast,Express,24.88,1,0,52,21.8
Zone_5,12,6,Rainy,Standard,3.34,0,0,54,32.7
Zone_5,9,4,Clear,Standard,17.54,0,0,64,37.8
Zone_9,8,3,Clear,Standard,15.22,0,0,49,30.6
Zone_2,6,4,Rainy,Standard,21.35,0,0,31,25.7
Zone_1,9,2,Rainy,Standard,18.4,0,0,53,44.9
Zone_6,8,6,Foggy,Express,11.17,1,0,27,56.2
Zone_9,12,2,Overcast,Standard,18.41,0,0,77,13.3
Zone_7,15,4,Foggy,Medical,3.81,0,1,72,47.3
Zone_8,1,4,Clear,Medical,24.32,0,1,45,9.8
Zone_5,7,3,Rainy,Standard,8.18,0,0,39,26.2
Zone_10,22,5,Clear,Express,16.49,1,0,43,21.9
Zone_4,6,5,Clear,Standard,12.94,0,0,23,6.0
Zone_6,1,5,Clear,Standard,15.96,0,0,25,5.3
Zone_3,0,2,Overcast,Standard,13.46,0,0,29,15.7
Zone_1,3,6,Clear,Standard,19.96,0,0,17,13.4
Zone_4,22,4,Clear,Standard,7.08,0,0,32,6.9
Zone_9,5,6,Clear,Standard,12.49,0,0,38,19.1
Zone_4,1,0,Clear,Express,17.29,1,0,25,14.0
Zone_1,6,4,Clear,Express,24.2,1,0,27,13.6
Zone_4,9,2,Clear,Standard,8.68,0,0,66,33.9
Zone_7,8,6,Overcast,Standard,14.57,0,0,31,49.2
Zone_3,1,0,Clear,Express,13.19,1,0,19,10.1
Zone_10,14,0,Clear,Standard,4.7,0,0,70,20.4
Zone_6,14,0,Overcast,Express,10.11,1,0,52,13.1
Zone_1,20,3,Rainy,Standard,20.04,0,0,26,42.1
Zone_4,15,6,Clear,Standard,11.53,0,0,44,14.4
Zone_3,1,4,Rainy,Standard,6.2,0,0,35,25.9
Zone_1,16,5,Clear,Medical,21.46,0,1,44,8.6
Zone_3,10,0,Rainy,Express,3.87,1,0,43,33.9
Zone_4,22,3,Clear,Standard,19.08,0,0,37,6.6
Zone_5,17,2,Rainy,Standard,8.28,0,0,63,56.9
Zone_6,21,0,Clear,Standard,24.5,0,0,25,10.6
Zone_2,22,5,Clear,Express,13.06,1,0,18,13.0
Zone_2,0,6,Rainy,Medical,16.99,0,1,21,22.9
Zone_6,11,4,Clear,Standard,2.13,0,0,69,26.9
Zone_5,5,0,Overcast,Standard,21.6,0,0,22,17.4
Zone_1,17,2,Rainy,Express,4.18,1,0,51,47.6
Zone_3,16,2,Clear,Express,10.84,1,0,61,10.5
Zone_5,16,0,Clear,Express,21.5,1,0,47,12.1
Zone_2,1,4,Overcast,Express,8.89,1,0,28,20.1
Zone_1,17,6,Clear,Standard,23.79,0,0,41,25.2
Zone_9,14,6,Clear,Standard,22.48,0,0,67,15.5
Zone_5,0,3,Clear,Medical,19.95,0,1,43,15.7
Zone_2,19,0,Clear,Standard,3.12,0,0,18,30.6
Zone_10,13,6,Clear,Standard,22.35,0,0,66,18.6
Zone_4,12,2,Rainy,Standard,15.7,0,0,59,15.2
Zone_3,11,3,Clear,Express,14.96,1,0,60,26.6
Zone_7,7,4,Clear,Standard,10.04,0,0,43,12.8
Zone_1,6,0,Clear,Standard,9.96,0,0,17,9.0
Zone_10,7,2,Clear,Medical,0.37,0,1,54,16.4
Zone_4,17,3,Clear,Standard,13.07,0,0,62,38.1
Zone_7,20,1,Clear,Express,7.17,1,0,49,40.9
Zone_10,14,3,Clear,Standard,15.18,0,0,83,14.9
Zone_5,6,2,Overcast,Express,17.2,1,0,42,22.1
Zone_4,0,2,Rainy,Standard,12.79,0,0,35,24.6
